week,sku,channel,units,revenue,discount_pct
2026-W19,NAD-LF-TAN-39,store,4,1160.0,0.0
2026-W19,NAD-LF-TAN-39,ecom,4,1160.0,0.0
2026-W20,NAD-LF-TAN-39,store,5,1450.0,0.0
2026-W20,NAD-LF-TAN-39,ecom,3,870.0,0.0
2026-W21,NAD-LF-TAN-39,store,6,1566.0,0.1
2026-W21,NAD-LF-TAN-39,ecom,4,1044.0,0.1
2026-W22,NAD-LF-TAN-39,store,6,1566.0,0.1
2026-W22,NAD-LF-TAN-39,ecom,4,1044.0,0.1
2026-W23,NAD-LF-TAN-39,store,5,1305.0,0.1
2026-W23,NAD-LF-TAN-39,ecom,4,1044.0,0.1
2026-W24,NAD-LF-TAN-39,store,5,1305.0,0.1
2026-W24,NAD-LF-TAN-39,ecom,4,1044.0,0.1
2026-W25,NAD-LF-TAN-39,store,6,1566.0,0.1
2026-W25,NAD-LF-TAN-39,ecom,5,1305.0,0.1
2026-W26,NAD-LF-TAN-39,store,6,1566.0,0.1
2026-W26,NAD-LF-TAN-39,ecom,4,1044.0,0.1
2026-W27,NAD-LF-TAN-39,store,5,1450.0,0.0
2026-W27,NAD-LF-TAN-39,ecom,3,870.0,0.0
2026-W28,NAD-LF-TAN-39,store,5,1450.0,0.0
2026-W28,NAD-LF-TAN-39,ecom,4,1160.0,0.0
2026-W29,NAD-LF-TAN-39,store,5,1450.0,0.0
2026-W29,NAD-LF-TAN-39,ecom,3,870.0,0.0
2026-W30,NAD-LF-TAN-39,store,5,1450.0,0.0
2026-W30,NAD-LF-TAN-39,ecom,3,870.0,0.0
2026-W31,NAD-LF-TAN-39,store,4,1160.0,0.0
2026-W31,NAD-LF-TAN-39,ecom,4,1160.0,0.0
2026-W06,NAD-LF-TAN-40,store,2,580.0,0.0
2026-W06,NAD-LF-TAN-40,ecom,1,290.0,0.0
2026-W07,NAD-LF-TAN-40,store,2,580.0,0.0
2026-W07,NAD-LF-TAN-40,ecom,1,290.0,0.0
2026-W08,NAD-LF-TAN-40,store,2,580.0,0.0
2026-W08,NAD-LF-TAN-40,ecom,2,580.0,0.0
2026-W09,NAD-LF-TAN-40,store,2,580.0,0.0
2026-W09,NAD-LF-TAN-40,ecom,2,580.0,0.0
2026-W10,NAD-LF-TAN-40,store,2,580.0,0.0
2026-W10,NAD-LF-TAN-40,ecom,2,580.0,0.0
2026-W11,NAD-LF-TAN-40,store,2,580.0,0.0
2026-W11,NAD-LF-TAN-40,ecom,1,290.0,0.0
2026-W12,NAD-LF-TAN-40,store,2,580.0,0.0
2026-W12,NAD-LF-TAN-40,ecom,2,580.0,0.0
2026-W13,NAD-LF-TAN-40,store,2,580.0,0.0
2026-W13,NAD-LF-TAN-40,ecom,2,580.0,0.0
2026-W14,NAD-LF-TAN-40,store,2,580.0,0.0
2026-W14,NAD-LF-TAN-40,ecom,1,290.0,0.0
2026-W15,NAD-LF-TAN-40,store,2,580.0,0.0
2026-W15,NAD-LF-TAN-40,ecom,1,290.0,0.0
2026-W16,NAD-LF-TAN-40,store,2,580.0,0.0
2026-W16,NAD-LF-TAN-40,ecom,2,580.0,0.0
2026-W17,NAD-LF-TAN-40,store,2,580.0,0.0
2026-W17,NAD-LF-TAN-40,ecom,2,580.0,0.0
2026-W18,NAD-LF-TAN-40,store,2,580.0,0.0
2026-W18,NAD-LF-TAN-40,ecom,2,580.0,0.0
2026-W19,NAD-LF-TAN-40,store,2,580.0,0.0
2026-W19,NAD-LF-TAN-40,ecom,2,580.0,0.0
2026-W20,NAD-LF-TAN-40,store,2,580.0,0.0
2026-W20,NAD-LF-TAN-40,ecom,2,580.0,0.0
2026-W21,NAD-LF-TAN-40,store,2,522.0,0.1
2026-W21,NAD-LF-TAN-40,ecom,2,522.0,0.1
2026-W22,NAD-LF-TAN-40,store,2,522.0,0.1
2026-W22,NAD-LF-TAN-40,ecom,2,522.0,0.1
2026-W23,NAD-LF-TAN-40,store,2,522.0,0.1
2026-W23,NAD-LF-TAN-40,ecom,2,522.0,0.1
2026-W24,NAD-LF-TAN-40,store,3,783.0,0.1
2026-W24,NAD-LF-TAN-40,ecom,2,522.0,0.1
2026-W25,NAD-LF-TAN-40,store,2,522.0,0.1
2026-W25,NAD-LF-TAN-40,ecom,2,522.0,0.1
2026-W26,NAD-LF-TAN-40,store,2,522.0,0.1
2026-W26,NAD-LF-TAN-40,ecom,2,522.0,0.1
2026-W27,NAD-LF-TAN-40,store,2,580.0,0.0
2026-W27,NAD-LF-TAN-40,ecom,2,580.0,0.0
2026-W28,NAD-LF-TAN-40,store,2,580.0,0.0
2026-W28,NAD-LF-TAN-40,ecom,2,580.0,0.0
2026-W29,NAD-LF-TAN-40,store,2,580.0,0.0
2026-W29,NAD-LF-TAN-40,ecom,1,290.0,0.0
2026-W30,NAD-LF-TAN-40,store,2,580.0,0.0
2026-W30,NAD-LF-TAN-40,ecom,2,580.0,0.0
2026-W31,NAD-LF-TAN-40,store,2,580.0,0.0
2026-W31,NAD-LF-TAN-40,ecom,2,580.0,0.0
2026-W06,VER-HL-BLK-35,store,3,990.0,0.0
2026-W06,VER-HL-BLK-35,ecom,2,660.0,0.0
2026-W07,VER-HL-BLK-35,store,3,990.0,0.0
2026-W07,VER-HL-BLK-35,ecom,2,660.0,0.0
2026-W08,VER-HL-BLK-35,store,3,990.0,0.0
2026-W08,VER-HL-BLK-35,ecom,3,990.0,0.0
2026-W09,VER-HL-BLK-35,store,3,990.0,0.0
2026-W09,VER-HL-BLK-35,ecom,3,990.0,0.0
2026-W10,VER-HL-BLK-35,store,4,1320.0,0.0
2026-W10,VER-HL-BLK-35,ecom,2,660.0,0.0
2026-W11,VER-HL-BLK-35,store,3,990.0,0.0
2026-W11,VER-HL-BLK-35,ecom,2,660.0,0.0
2026-W12,VER-HL-BLK-35,store,4,1320.0,0.0
2026-W12,VER-HL-BLK-35,ecom,2,660.0,0.0
2026-W13,VER-HL-BLK-35,store,3,990.0,0.0
2026-W13,VER-HL-BLK-35,ecom,3,990.0,0.0
2026-W14,VER-HL-BLK-35,store,3,990.0,0.0
2026-W14,VER-HL-BLK-35,ecom,2,660.0,0.0
2026-W15,VER-HL-BLK-35,store,3,990.0,0.0
2026-W15,VER-HL-BLK-35,ecom,3,990.0,0.0
2026-W16,VER-HL-BLK-35,store,4,1320.0,0.0
2026-W16,VER-HL-BLK-35,ecom,2,660.0,0.0
2026-W17,VER-HL-BLK-35,store,3,990.0,0.0
2026-W17,VER-HL-BLK-35,ecom,3,990.0,0.0
2026-W18,VER-HL-BLK-35,store,3,990.0,0.0
2026-W18,VER-HL-BLK-35,ecom,3,990.0,0.0
2026-W19,VER-HL-BLK-35,store,3,990.0,0.0
2026-W19,VER-HL-BLK-35,ecom,2,660.0,0.0
2026-W20,VER-HL-BLK-35,store,3,990.0,0.0
2026-W20,VER-HL-BLK-35,ecom,2,660.0,0.0
2026-W21,VER-HL-BLK-35,store,4,1188.0,0.1
2026-W21,VER-HL-BLK-35,ecom,3,891.0,0.1
2026-W22,VER-HL-BLK-35,store,4,1188.0,0.1
2026-W22,VER-HL-BLK-35,ecom,3,891.0,0.1
2026-W23,VER-HL-BLK-35,store,4,1188.0,0.1
2026-W23,VER-HL-BLK-35,ecom,2,594.0,0.1
2026-W24,VER-HL-BLK-35,store,4,1188.0,0.1
2026-W24,VER-HL-BLK-35,ecom,3,891.0,0.1
2026-W25,VER-HL-BLK-35,store,4,1188.0,0.1
2026-W25,VER-HL-BLK-35,ecom,3,891.0,0.1
2026-W26,VER-HL-BLK-35,store,3,891.0,0.1
2026-W26,VER-HL-BLK-35,ecom,3,891.0,0.1
2026-W27,VER-HL-BLK-35,store,3,990.0,0.0
2026-W27,VER-HL-BLK-35,ecom,2,660.0,0.0
2026-W28,VER-HL-BLK-35,store,3,990.0,0.0
2026-W28,VER-HL-BLK-35,ecom,2,660.0,0.0
2026-W29,VER-HL-BLK-35,store,4,1320.0,0.0
2026-W29,VER-HL-BLK-35,ecom,2,660.0,0.0
2026-W30,VER-HL-BLK-35,store,3,990.0,0.0
2026-W30,VER-HL-BLK-35,ecom,3,990.0,0.0
2026-W31,VER-HL-BLK-35,store,3,990.0,0.0
2026-W31,VER-HL-BLK-35,ecom,2,660.0,0.0
2026-W06,VER-HL-BLK-36,store,6,1980.0,0.0
2026-W06,VER-HL-BLK-36,ecom,5,1650.0,0.0
2026-W07,VER-HL-BLK-36,store,7,2310.0,0.0
2026-W07,VER-HL-BLK-36,ecom,5,1650.0,0.0
2026-W08,VER-HL-BLK-36,store,7,2310.0,0.0
2026-W08,VER-HL-BLK-36,ecom,6,1980.0,0.0
2026-W09,VER-HL-BLK-36,store,7,2310.0,0.0
2026-W09,VER-HL-BLK-36,ecom,5,1650.0,0.0
2026-W10,VER-HL-BLK-36,store,7,2310.0,0.0
2026-W10,VER-HL-BLK-36,ecom,5,1650.0,0.0
2026-W11,VER-HL-BLK-36,store,7,2310.0,0.0
2026-W11,VER-HL-BLK-36,ecom,6,1980.0,0.0
2026-W12,VER-HL-BLK-36,store,7,2310.0,0.0
2026-W12,VER-HL-BLK-36,ecom,5,1650.0,0.0
2026-W13,VER-HL-BLK-36,store,7,2310.0,0.0
2026-W13,VER-HL-BLK-36,ecom,6,1980.0,0.0
2026-W14,VER-HL-BLK-36,store,7,2310.0,0.0
2026-W14,VER-HL-BLK-36,ecom,4,1320.0,0.0
2026-W15,VER-HL-BLK-36,store,6,1980.0,0.0
2026-W15,VER-HL-BLK-36,ecom,5,1650.0,0.0
2026-W16,VER-HL-BLK-36,store,6,1980.0,0.0
2026-W16,VER-HL-BLK-36,ecom,5,1650.0,0.0
2026-W17,VER-HL-BLK-36,store,7,2310.0,0.0
2026-W17,VER-HL-BLK-36,ecom,4,1320.0,0.0
2026-W18,VER-HL-BLK-36,store,7,2310.0,0.0
2026-W18,VER-HL-BLK-36,ecom,5,1650.0,0.0
2026-W19,VER-HL-BLK-36,store,7,2310.0,0.0
2026-W19,VER-HL-BLK-36,ecom,5,1650.0,0.0
2026-W20,VER-HL-BLK-36,store,7,2310.0,0.0
2026-W20,VER-HL-BLK-36,ecom,6,1980.0,0.0
2026-W21,VER-HL-BLK-36,store,8,2376.0,0.1
2026-W21,VER-HL-BLK-36,ecom,6,1782.0,0.1
2026-W22,VER-HL-BLK-36,store,8,2376.0,0.1
2026-W22,VER-HL-BLK-36,ecom,5,1485.0,0.1
2026-W23,VER-HL-BLK-36,store,8,2376.0,0.1
2026-W23,VER-HL-BLK-36,ecom,6,1782.0,0.1
2026-W24,VER-HL-BLK-36,store,8,2376.0,0.1
2026-W24,VER-HL-BLK-36,ecom,6,1782.0,0.1
2026-W25,VER-HL-BLK-36,store,8,2376.0,0.1
2026-W25,VER-HL-BLK-36,ecom,7,2079.0,0.1
2026-W26,VER-HL-BLK-36,store,8,2376.0,0.1
2026-W26,VER-HL-BLK-36,ecom,5,1485.0,0.1
2026-W27,VER-HL-BLK-36,store,8,2640.0,0.0
2026-W27,VER-HL-BLK-36,ecom,5,1650.0,0.0
2026-W28,VER-HL-BLK-36,store,6,1980.0,0.0
2026-W28,VER-HL-BLK-36,ecom,5,1650.0,0.0
2026-W29,VER-HL-BLK-36,store,8,2640.0,0.0
2026-W29,VER-HL-BLK-36,ecom,5,1650.0,0.0
2026-W30,VER-HL-BLK-36,store,7,2310.0,0.0
2026-W30,VER-HL-BLK-36,ecom,5,1650.0,0.0
2026-W31,VER-HL-BLK-36,store,6,1980.0,0.0
2026-W31,VER-HL-BLK-36,ecom,5,1650.0,0.0
2026-W06,VER-HL-BLK-37,store,7,2310.0,0.0
2026-W06,VER-HL-BLK-37,ecom,6,1980.0,0.0
2026-W07,VER-HL-BLK-37,store,8,2640.0,0.0
2026-W07,VER-HL-BLK-37,ecom,5,1650.0,0.0
2026-W08,VER-HL-BLK-37,store,9,2970.0,0.0
2026-W08,VER-HL-BLK-37,ecom,6,1980.0,0.0
2026-W09,VER-HL-BLK-37,store,8,2640.0,0.0
2026-W09,VER-HL-BLK-37,ecom,6,1980.0,0.0
2026-W10,VER-HL-BLK-37,store,9,2970.0,0.0
2026-W10,VER-HL-BLK-37,ecom,7,2310.0,0.0
2026-W11,VER-HL-BLK-37,store,8,2640.0,0.0
2026-W11,VER-HL-BLK-37,ecom,5,1650.0,0.0
2026-W12,VER-HL-BLK-37,store,9,2970.0,0.0
2026-W12,VER-HL-BLK-37,ecom,6,1980.0,0.0
2026-W13,VER-HL-BLK-37,store,8,2640.0,0.0
2026-W13,VER-HL-BLK-37,ecom,7,2310.0,0.0
2026-W14,VER-HL-BLK-37,store,7,2310.0,0.0
2026-W14,VER-HL-BLK-37,ecom,5,1650.0,0.0
2026-W15,VER-HL-BLK-37,store,7,2310.0,0.0
2026-W15,VER-HL-BLK-37,ecom,5,1650.0,0.0
2026-W16,VER-HL-BLK-37,store,8,2640.0,0.0
2026-W16,VER-HL-BLK-37,ecom,6,1980.0,0.0
2026-W17,VER-HL-BLK-37,store,8,2640.0,0.0
2026-W17,VER-HL-BLK-37,ecom,6,1980.0,0.0
2026-W18,VER-HL-BLK-37,store,8,2640.0,0.0
2026-W18,VER-HL-BLK-37,ecom,5,1650.0,0.0
2026-W19,VER-HL-BLK-37,store,9,2970.0,0.0
2026-W19,VER-HL-BLK-37,ecom,6,1980.0,0.0
2026-W20,VER-HL-BLK-37,store,8,2640.0,0.0
2026-W20,VER-HL-BLK-37,ecom,7,2310.0,0.0
2026-W21,VER-HL-BLK-37,store,10,2970.0,0.1
2026-W21,VER-HL-BLK-37,ecom,7,2079.0,0.1
2026-W22,VER-HL-BLK-37,store,10,2970.0,0.1
2026-W22,VER-HL-BLK-37,ecom,6,1782.0,0.1
2026-W23,VER-HL-BLK-37,store,9,2673.0,0.1
2026-W23,VER-HL-BLK-37,ecom,6,1782.0,0.1
2026-W24,VER-HL-BLK-37,store,9,2673.0,0.1
2026-W24,VER-HL-BLK-37,ecom,6,1782.0,0.1
2026-W25,VER-HL-BLK-37,store,9,2673.0,0.1
2026-W25,VER-HL-BLK-37,ecom,7,2079.0,0.1
2026-W26,VER-HL-BLK-37,store,10,2970.0,0.1
2026-W26,VER-HL-BLK-37,ecom,6,1782.0,0.1
2026-W27,VER-HL-BLK-37,store,7,2310.0,0.0
2026-W27,VER-HL-BLK-37,ecom,6,1980.0,0.0
2026-W28,VER-HL-BLK-37,store,9,2970.0,0.0
2026-W28,VER-HL-BLK-37,ecom,6,1980.0,0.0
2026-W29,VER-HL-BLK-37,store,9,2970.0,0.0
2026-W29,VER-HL-BLK-37,ecom,6,1980.0,0.0
2026-W30,VER-HL-BLK-37,store,7,2310.0,0.0
2026-W30,VER-HL-BLK-37,ecom,5,1650.0,0.0
2026-W31,VER-HL-BLK-37,store,8,2640.0,0.0
2026-W31,VER-HL-BLK-37,ecom,6,1980.0,0.0
2026-W06,VER-HL-BLK-38,store,6,1980.0,0.0
2026-W06,VER-HL-BLK-38,ecom,4,1320.0,0.0
2026-W07,VER-HL-BLK-38,store,6,1980.0,0.0
2026-W07,VER-HL-BLK-38,ecom,4,1320.0,0.0
2026-W08,VER-HL-BLK-38,store,6,1980.0,0.0
2026-W08,VER-HL-BLK-38,ecom,5,1650.0,0.0
2026-W09,VER-HL-BLK-38,store,7,2310.0,0.0
2026-W09,VER-HL-BLK-38,ecom,5,1650.0,0.0
2026-W10,VER-HL-BLK-38,store,6,1980.0,0.0
2026-W10,VER-HL-BLK-38,ecom,5,1650.0,0.0
2026-W11,VER-HL-BLK-38,store,7,2310.0,0.0
2026-W11,VER-HL-BLK-38,ecom,4,1320.0,0.0
2026-W12,VER-HL-BLK-38,store,7,2310.0,0.0
2026-W12,VER-HL-BLK-38,ecom,5,1650.0,0.0
2026-W13,VER-HL-BLK-38,store,7,2310.0,0.0
2026-W13,VER-HL-BLK-38,ecom,4,1320.0,0.0
2026-W14,VER-HL-BLK-38,store,6,1980.0,0.0
2026-W14,VER-HL-BLK-38,ecom,5,1650.0,0.0
2026-W15,VER-HL-BLK-38,store,6,1980.0,0.0
2026-W15,VER-HL-BLK-38,ecom,5,1650.0,0.0
2026-W16,VER-HL-BLK-38,store,6,1980.0,0.0
2026-W16,VER-HL-BLK-38,ecom,5,1650.0,0.0
2026-W17,VER-HL-BLK-38,store,6,1980.0,0.0
2026-W17,VER-HL-BLK-38,ecom,5,1650.0,0.0
2026-W18,VER-HL-BLK-38,store,6,1980.0,0.0
2026-W18,VER-HL-BLK-38,ecom,5,1650.0,0.0
2026-W19,VER-HL-BLK-38,store,6,1980.0,0.0
2026-W19,VER-HL-BLK-38,ecom,4,1320.0,0.0
2026-W20,VER-HL-BLK-38,store,6,1980.0,0.0
2026-W20,VER-HL-BLK-38,ecom,4,1320.0,0.0
2026-W21,VER-HL-BLK-38,store,7,2079.0,0.1
2026-W21,VER-HL-BLK-38,ecom,5,1485.0,0.1
2026-W22,VER-HL-BLK-38,store,6,1782.0,0.1
2026-W22,VER-HL-BLK-38,ecom,5,1485.0,0.1
2026-W23,VER-HL-BLK-38,store,7,2079.0,0.1
2026-W23,VER-HL-BLK-38,ecom,5,1485.0,0.1
2026-W24,VER-HL-BLK-38,store,7,2079.0,0.1
2026-W24,VER-HL-BLK-38,ecom,6,1782.0,0.1
2026-W25,VER-HL-BLK-38,store,7,2079.0,0.1
2026-W25,VER-HL-BLK-38,ecom,6,1782.0,0.1
2026-W26,VER-HL-BLK-38,store,6,1782.0,0.1
2026-W26,VER-HL-BLK-38,ecom,5,1485.0,0.1
2026-W27,VER-HL-BLK-38,store,6,1980.0,0.0
2026-W27,VER-HL-BLK-38,ecom,4,1320.0,0.0
2026-W28,VER-HL-BLK-38,store,6,1980.0,0.0
2026-W28,VER-HL-BLK-38,ecom,4,1320.0,0.0
2026-W29,VER-HL-BLK-38,store,6,1980.0,0.0
2026-W29,VER-HL-BLK-38,ecom,5,1650.0,0.0
2026-W30,VER-HL-BLK-38,store,6,1980.0,0.0
2026-W30,VER-HL-BLK-38,ecom,5,1650.0,0.0
2026-W31,VER-HL-BLK-38,store,6,1980.0,0.0
2026-W31,VER-HL-BLK-38,ecom,5,1650.0,0.0
2026-W06,VER-HL-BLK-39,store,4,1320.0,0.0
2026-W06,VER-HL-BLK-39,ecom,3,990.0,0.0
2026-W07,VER-HL-BLK-39,store,4,1320.0,0.0
2026-W07,VER-HL-BLK-39,ecom,3,990.0,0.0
2026-W08,VER-HL-BLK-39,store,4,1320.0,0.0
2026-W08,VER-HL-BLK-39,ecom,3,990.0,0.0
2026-W09,VER-HL-BLK-39,store,4,1320.0,0.0
2026-W09,VER-HL-BLK-39,ecom,3,990.0,0.0
2026-W10,VER-HL-BLK-39,store,4,1320.0,0.0
2026-W10,VER-HL-BLK-39,ecom,3,990.0,0.0
2026-W11,VER-HL-BLK-39,store,4,1320.0,0.0
2026-W11,VER-HL-BLK-39,ecom,3,990.0,0.0
2026-W12,VER-HL-BLK-39,store,4,1320.0,0.0
2026-W12,VER-HL-BLK-39,ecom,3,990.0,0.0
2026-W13,VER-HL-BLK-39,store,4,1320.0,0.0
2026-W13,VER-HL-BLK-39,ecom,3,990.0,0.0
2026-W14,VER-HL-BLK-39,store,4,1320.0,0.0
2026-W14,VER-HL-BLK-39,ecom,2,660.0,0.0
2026-W15,VER-HL-BLK-39,store,4,1320.0,0.0
2026-W15,VER-HL-BLK-39,ecom,3,990.0,0.0
2026-W16,VER-HL-BLK-39,store,4,1320.0,0.0
2026-W16,VER-HL-BLK-39,ecom,3,990.0,0.0
2026-W17,VER-HL-BLK-39,store,3,990.0,0.0
2026-W17,VER-HL-BLK-39,ecom,3,990.0,0.0
2026-W18,VER-HL-BLK-39,store,3,990.0,0.0
2026-W18,VER-HL-BLK-39,ecom,3,990.0,0.0
2026-W19,VER-HL-BLK-39,store,4,1320.0,0.0
2026-W19,VER-HL-BLK-39,ecom,3,990.0,0.0
2026-W20,VER-HL-BLK-39,store,3,990.0,0.0
2026-W20,VER-HL-BLK-39,ecom,3,990.0,0.0
2026-W21,VER-HL-BLK-39,store,5,1485.0,0.1
2026-W21,VER-HL-BLK-39,ecom,3,891.0,0.1
2026-W22,VER-HL-BLK-39,store,4,1188.0,0.1
2026-W22,VER-HL-BLK-39,ecom,4,1188.0,0.1
2026-W23,VER-HL-BLK-39,store,5,1485.0,0.1
2026-W23,VER-HL-BLK-39,ecom,3,891.0,0.1
2026-W24,VER-HL-BLK-39,store,5,1485.0,0.1
2026-W24,VER-HL-BLK-39,ecom,3,891.0,0.1
2026-W25,VER-HL-BLK-39,store,5,1485.0,0.1
2026-W25,VER-HL-BLK-39,ecom,3,891.0,0.1
2026-W26,VER-HL-BLK-39,store,4,1188.0,0.1
2026-W26,VER-HL-BLK-39,ecom,3,891.0,0.1
2026-W27,VER-HL-BLK-39,store,4,1320.0,0.0
2026-W27,VER-HL-BLK-39,ecom,3,990.0,0.0
2026-W28,VER-HL-BLK-39,store,4,1320.0,0.0
2026-W28,VER-HL-BLK-39,ecom,3,990.0,0.0
2026-W29,VER-HL-BLK-39,store,4,1320.0,0.0
2026-W29,VER-HL-BLK-39,ecom,3,990.0,0.0
2026-W30,VER-HL-BLK-39,store,3,990.0,0.0
2026-W30,VER-HL-BLK-39,ecom,3,990.0,0.0
2026-W31,VER-HL-BLK-39,store,4,1320.0,0.0
2026-W31,VER-HL-BLK-39,ecom,3,990.0,0.0
2026-W06,VER-HL-BLK-40,store,2,660.0,0.0
2026-W06,VER-HL-BLK-40,ecom,1,330.0,0.0
2026-W07,VER-HL-BLK-40,store,1,330.0,0.0
2026-W07,VER-HL-BLK-40,ecom,1,330.0,0.0
2026-W08,VER-HL-BLK-40,store,2,660.0,0.0
2026-W08,VER-HL-BLK-40,ecom,1,330.0,0.0
2026-W09,VER-HL-BLK-40,store,2,660.0,0.0
2026-W09,VER-HL-BLK-40,ecom,1,330.0,0.0
2026-W10,VER-HL-BLK-40,store,2,660.0,0.0
2026-W10,VER-HL-BLK-40,ecom,1,330.0,0.0
2026-W11,VER-HL-BLK-40,store,1,330.0,0.0
2026-W11,VER-HL-BLK-40,ecom,1,330.0,0.0
2026-W12,VER-HL-BLK-40,store,1,330.0,0.0
2026-W12,VER-HL-BLK-40,ecom,1,330.0,0.0
2026-W13,VER-HL-BLK-40,store,1,330.0,0.0
2026-W13,VER-HL-BLK-40,ecom,1,330.0,0.0
2026-W14,VER-HL-BLK-40,store,1,330.0,0.0
2026-W14,VER-HL-BLK-40,ecom,1,330.0,0.0
2026-W15,VER-HL-BLK-40,store,2,660.0,0.0
2026-W15,VER-HL-BLK-40,ecom,1,330.0,0.0
2026-W16,VER-HL-BLK-40,store,2,660.0,0.0
2026-W16,VER-HL-BLK-40,ecom,1,330.0,0.0
2026-W17,VER-HL-BLK-40,store,2,660.0,0.0
2026-W17,VER-HL-BLK-40,ecom,1,330.0,0.0
2026-W18,VER-HL-BLK-40,store,2,660.0,0.0
2026-W18,VER-HL-BLK-40,ecom,1,330.0,0.0
2026-W19,VER-HL-BLK-40,store,2,660.0,0.0
2026-W19,VER-HL-BLK-40,ecom,1,330.0,0.0
2026-W20,VER-HL-BLK-40,store,2,660.0,0.0
2026-W20,VER-HL-BLK-40,ecom,1,330.0,0.0
2026-W21,VER-HL-BLK-40,store,2,594.0,0.1
2026-W21,VER-HL-BLK-40,ecom,1,297.0,0.1
2026-W22,VER-HL-BLK-40,store,2,594.0,0.1
2026-W22,VER-HL-BLK-40,ecom,1,297.0,0.1
2026-W23,VER-HL-BLK-40,store,2,594.0,0.1
2026-W23,VER-HL-BLK-40,ecom,1,297.0,0.1
2026-W24,VER-HL-BLK-40,store,2,594.0,0.1
2026-W24,VER-HL-BLK-40,ecom,1,297.0,0.1
2026-W25,VER-HL-BLK-40,store,2,594.0,0.1
2026-W25,VER-HL-BLK-40,ecom,1,297.0,0.1
2026-W26,VER-HL-BLK-40,store,2,594.0,0.1
2026-W26,VER-HL-BLK-40,ecom,1,297.0,0.1
2026-W27,VER-HL-BLK-40,store,1,330.0,0.0
2026-W27,VER-HL-BLK-40,ecom,1,330.0,0.0
2026-W28,VER-HL-BLK-40,store,1,330.0,0.0
2026-W28,VER-HL-BLK-40,ecom,1,330.0,0.0
2026-W29,VER-HL-BLK-40,store,2,660.0,0.0
2026-W29,VER-HL-BLK-40,ecom,1,330.0,0.0
2026-W30,VER-HL-BLK-40,store,2,660.0,0.0
2026-W30,VER-HL-BLK-40,ecom,1,330.0,0.0
2026-W31,VER-HL-BLK-40,store,2,660.0,0.0
2026-W31,VER-HL-BLK-40,ecom,1,330.0,0.0
2026-W06,VER-HL-RED-35,store,2,660.0,0.0
2026-W06,VER-HL-RED-35,ecom,1,330.0,0.0
2026-W07,VER-HL-RED-35,store,2,660.0,0.0
2026-W07,VER-HL-RED-35,ecom,1,330.0,0.0
2026-W08,VER-HL-RED-35,store,2,660.0,0.0
2026-W08,VER-HL-RED-35,ecom,1,330.0,0.0
2026-W09,VER-HL-RED-35,store,2,660.0,0.0
2026-W09,VER-HL-RED-35,ecom,1,330.0,0.0
2026-W10,VER-HL-RED-35,store,2,660.0,0.0
2026-W10,VER-HL-RED-35,ecom,1,330.0,0.0
2026-W11,VER-HL-RED-35,store,2,660.0,0.0
2026-W11,VER-HL-RED-35,ecom,1,330.0,0.0
2026-W12,VER-HL-RED-35,store,2,660.0,0.0
2026-W12,VER-HL-RED-35,ecom,1,330.0,0.0
2026-W13,VER-HL-RED-35,store,2,660.0,0.0
2026-W13,VER-HL-RED-35,ecom,1,330.0,0.0
2026-W14,VER-HL-RED-35,store,2,660.0,0.0
2026-W14,VER-HL-RED-35,ecom,1,330.0,0.0
2026-W15,VER-HL-RED-35,store,2,660.0,0.0
2026-W15,VER-HL-RED-35,ecom,1,330.0,0.0
2026-W16,VER-HL-RED-35,store,2,660.0,0.0
2026-W16,VER-HL-RED-35,ecom,1,330.0,0.0
2026-W17,VER-HL-RED-35,store,2,660.0,0.0
2026-W17,VER-HL-RED-35,ecom,1,330.0,0.0
2026-W18,VER-HL-RED-35,store,2,660.0,0.0
2026-W18,VER-HL-RED-35,ecom,1,330.0,0.0
2026-W19,VER-HL-RED-35,store,2,660.0,0.0
2026-W19,VER-HL-RED-35,ecom,1,330.0,0.0
2026-W20,VER-HL-RED-35,store,2,660.0,0.0
2026-W20,VER-HL-RED-35,ecom,1,330.0,0.0
2026-W21,VER-HL-RED-35,store,2,594.0,0.1
2026-W21,VER-HL-RED-35,ecom,1,297.0,0.1
2026-W22,VER-HL-RED-35,store,2,594.0,0.1
2026-W22,VER-HL-RED-35,ecom,1,297.0,0.1
2026-W23,VER-HL-RED-35,store,2,594.0,0.1
2026-W23,VER-HL-RED-35,ecom,1,297.0,0.1
2026-W24,VER-HL-RED-35,store,2,594.0,0.1
2026-W24,VER-HL-RED-35,ecom,1,297.0,0.1
2026-W25,VER-HL-RED-35,store,2,594.0,0.1
2026-W25,VER-HL-RED-35,ecom,1,297.0,0.1
2026-W26,VER-HL-RED-35,store,2,594.0,0.1
2026-W26,VER-HL-RED-35,ecom,1,297.0,0.1
2026-W27,VER-HL-RED-35,store,1,330.0,0.0
2026-W27,VER-HL-RED-35,ecom,1,330.0,0.0
2026-W28,VER-HL-RED-35,store,2,660.0,0.0
2026-W28,VER-HL-RED-35,ecom,1,330.0,0.0
2026-W29,VER-HL-RED-35,store,2,660.0,0.0
2026-W29,VER-HL-RED-35,ecom,1,330.0,0.0
2026-W30,VER-HL-RED-35,store,2,660.0,0.0
2026-W30,VER-HL-RED-35,ecom,1,330.0,0.0
2026-W31,VER-HL-RED-35,store,2,660.0,0.0
2026-W31,VER-HL-RED-35,ecom,1,330.0,0.0
2026-W06,VER-HL-RED-36,store,3,990.0,0.0
